ID_Word,ID_Aya,idSourat,NumAya,idRacine,ArabicWord,englishWord
67571,51:40,51,40,1736,الْيَمِّ,"the sea,"
67572,51:40,51,40,534,وَهُوَ,while he
67573,51:40,51,40,920,مُلِيمٌ,(was) blameworthy.
67574,51:41,51,41,439,وَفِي,And in
67575,51:41,51,41,186,عَادٍ,"Aad,"
67576,51:41,51,41,78,إِذْ,when
67577,51:41,51,41,1283,أَرْسَلْنَا,We sent
67578,51:41,51,41,130,عَلَيْهِمُ,against them
67579,51:41,51,41,1295,الرِّيحَ,the wind
67580,51:41,51,41,149,الْعَقِيمَ,the barren.
67581,51:42,51,42,933,مَا,Not
67582,51:42,51,42,1723,تَذَرُ,it left
67583,51:42,51,42,974,مِنْ,any
67584,51:42,51,42,1424,شَيْءٍ,thing
67585,51:42,51,42,73,أَتَتْ,it came
67586,51:42,51,42,130,عَلَيْهِ,"upon it,"
67587,51:42,51,42,27,إِلَّا,but
67588,51:42,51,42,655,جَعَلَتْهُ,it made it
67589,51:42,51,42,1270,كَالرَّمِيمِ,like disintegrated ruins.
67590,51:43,51,43,439,وَفِي,And in
67591,51:43,51,43,1612,ثَمُودَ,"Thamud,"
67592,51:43,51,43,78,إِذْ,when
67593,51:43,51,43,1205,قِيلَ,was said
67594,51:43,51,43,865,لَهُمْ,"to them,"
67595,51:43,51,43,999,تَمَتَّعُوا,"""Enjoy (yourselves)"
67596,51:43,51,43,624,حَتَّى,for
67597,51:43,51,43,643,حِينٍ,"a time."""
67598,51:44,51,44,178,فَعَتَوْا,But they rebelled
67599,51:44,51,44,139,عَنْ,against
67600,51:44,51,44,43,أَمْرِ,(the) Command
67601,51:44,51,44,1219,رَبِّهِمْ,"(of) their Lord,"
67602,51:44,51,44,22,فَأَخَذَتْهُمُ,so seized them
67603,51:44,51,44,1304,الصَّاعِقَةُ,the thunderbolt
67604,51:44,51,44,516,وَهُمْ,while they
67605,51:44,51,44,1124,يَنْظُرُونَ,were looking.
67606,51:45,51,45,933,فَمَا,Then not
67607,51:45,51,45,1593,اسْتَطَاعُوا,they were able to
67608,51:45,51,45,974,مِنْ,[of]
67609,51:45,51,45,1206,قِيَامٍ,stand
67610,51:45,51,45,933,وَمَا,and not
67611,51:45,51,45,785,كَانُوا,they could
67612,51:45,51,45,1089,مُنْتَصِرِينَ,help themselves.
67613,51:46,51,46,1206,وَقَوْمَ,And (the) people
67614,51:46,51,46,1113,نُوحٍ,(of) Nuh
67615,51:46,51,46,974,مِنْ,before;
67616,51:46,51,46,1134,قَبْلُ,before;
67617,51:46,51,46,51,إِنَّهُمْ,"indeed, they"
67618,51:46,51,46,785,كَانُوا,were
67619,51:46,51,46,1206,قَوْمًا,a people
67620,51:46,51,46,421,فَاسِقِينَ,defiantly disobedient.
67621,51:47,51,47,1493,وَالسَّمَاءَ,And the heaven
67622,51:47,51,47,252,بَنَيْنَاهَا,We constructed it
67623,51:47,51,47,92,بِأَيْدٍ,"with strength,"
67624,51:47,51,47,51,وَإِنَّا,"and indeed, We"
67625,51:47,51,47,1708,لَمُوسِعُونَ,(are) surely (its) Expanders.
67626,51:48,51,48,61,وَالْأَرْضَ,"And the earth,"
67627,51:48,51,48,410,فَرَشْنَاهَا,We have spread it;
67628,51:48,51,48,1022,فَنِعْمَ,how excellent
67629,51:48,51,48,946,الْمَاهِدُونَ,(are) the Spreaders!
67630,51:49,51,49,974,وَمِنْ,And of
67631,51:49,51,49,753,كُلِّ,every
67632,51:49,51,49,1424,شَيْءٍ,thing
67633,51:49,51,49,816,خَلَقْنَا,We have created
67634,51:49,51,49,1792,زَوْجَيْنِ,"pairs,"
67635,51:49,51,49,870,لَعَلَّكُمْ,so that you may
67636,51:49,51,49,1634,تَذَكَّرُونَ,remember.
67637,51:50,51,50,409,فَفِرُّوا,So flee
67638,51:50,51,50,36,إِلَى,to
67639,51:50,51,50,25,اللَّهِ,"Allah,"
67640,51:50,51,50,51,إِنِّي,"indeed, I am"
67641,51:50,51,50,865,لَكُمْ,to you
67642,51:50,51,50,974,مِنْهُ,from Him
67643,51:50,51,50,1110,نَذِيرٌ,a warner
67644,51:50,51,50,297,مُبِينٌ,clear.
67645,51:51,51,51,866,وَلَا,And (do) not
67646,51:51,51,51,655,تَجْعَلُوا,make
67647,51:51,51,51,937,مَعَ,with
67648,51:51,51,51,25,اللَّهِ,Allah
67649,51:51,51,51,25,إِلَهًا,god
67650,51:51,51,51,21,ءَاخَرَ,another.
67651,51:51,51,51,51,إِنِّي,"Indeed, I am"
67652,51:51,51,51,865,لَكُمْ,to you
67653,51:51,51,51,974,مِنْهُ,from Him
67654,51:51,51,51,1110,نَذِيرٌ,a warner
67655,51:51,51,51,297,مُبِينٌ,clear.
67656,51:52,51,52,1637,كَذَلِكَ,Likewise
67657,51:52,51,52,933,مَا,not
67658,51:52,51,52,73,أَتَى,came
67659,51:52,51,52,29,الَّذِينَ,(to) those
67660,51:52,51,52,974,مِنْ,before them
67661,51:52,51,52,1134,قَبْلِهِمْ,before them
67662,51:52,51,52,974,مِنْ,any
67663,51:52,51,52,1283,رَسُولٍ,Messenger
67664,51:52,51,52,27,إِلَّا,but
67665,51:52,51,52,1205,قَالُوا,"they said,"
67666,51:52,51,52,1462,سَاحِرٌ,"""A magician"
67667,51:52,51,52,82,أَوْ,or
67668,51:52,51,52,693,مَجْنُونٌ,"a madman."""
67669,51:53,51,53,1706,أَتَوَاصَوْا,Have they transmitted it to them?
67670,51:53,51,53,208,بِهِ,Have they transmitted it to them?
67671,51:53,51,53,243,بَلْ,"Nay,"
67672,51:53,51,53,516,هُمْ,they
67673,51:53,51,53,1206,قَوْمٌ,(are) a people
67674,51:53,51,53,1571,طَاغُونَ,transgressing.
67675,51:54,51,54,1688,فَتَوَلَّ,So turn away
67676,51:54,51,54,139,عَنْهُمْ,"from them,"
67677,51:54,51,54,933,فَمَا,for not
67678,51:54,51,54,55,أَنْتَ,you
67679,51:54,51,54,920,بِمَلُومٍ,(are) to be blamed.
67680,51:55,51,55,1634,وَذَكِّرْ,"And remind,"
67681,51:55,51,55,51,فَإِنَّ,"for indeed,"
67682,51:55,51,55,1634,الذِّكْرَى,the reminder
67683,51:55,51,55,1038,تَنْفَعُ,benefits
67684,51:55,51,55,42,الْمُؤْمِنِينَ,the believers.
67685,51:56,51,56,933,وَمَا,And not
67686,51:56,51,56,816,خَلَقْتُ,I have created
67687,51:56,51,56,693,الْجِنَّ,the jinn
67688,51:56,51,56,54,وَالْإِنْسَ,and the mankind
67689,51:56,51,56,27,إِلَّا,except
67690,51:56,51,56,101,لِيَعْبُدُونِ,that they worship Me.
67691,51:57,51,57,933,مَا,Not
67692,51:57,51,57,1293,أُرِيدُ,I want
67693,51:57,51,57,974,مِنْهُمْ,from them
67694,51:57,51,57,974,مِنْ,any
67695,51:57,51,57,1301,رِزْقٍ,provision
67696,51:57,51,57,933,وَمَا,and not
67697,51:57,51,57,1293,أُرِيدُ,I want
67698,51:57,51,57,47,أَنْ,that
67699,51:57,51,57,1563,يُطْعِمُونِ,they (should) feed Me.
67700,51:58,51,58,51,إِنَّ,"Indeed,"
67701,51:58,51,58,25,اللَّهَ,"Allah,"
67702,51:58,51,58,534,هُوَ,He
67703,51:58,51,58,1301,الرَّزَّاقُ,"(is) the All-Provider,"
67704,51:58,51,58,1646,ذُو,Possessor
67705,51:58,51,58,1209,الْقُوَّةِ,(of) Power
67706,51:58,51,58,1000,الْمَتِينُ,the Strong.
67707,51:59,51,59,51,فَإِنَّ,"So indeed,"
67708,51:59,51,59,29,لِلَّذِينَ,for those who
67709,51:59,51,59,1755,ظَلَمُوا,"do wrong,"
67710,51:59,51,59,1640,ذَنُوبًا,(is) a portion
67711,51:59,51,59,1004,مِثْلَ,like
67712,51:59,51,59,1640,ذَنُوبِ,(the) portion
67713,51:59,51,59,1330,أَصْحَابِهِمْ,"(of) their companions,"
67714,51:59,51,59,866,فَلَا,so let them not ask Me to hasten.
67715,51:59,51,59,122,يَسْتَعْجِلُونِ,so let them not ask Me to hasten.
67716,51:60,51,60,1725,فَوَيْلٌ,Then woe
67717,51:60,51,60,29,لِلَّذِينَ,to those who
67718,51:60,51,60,742,كَفَرُوا,disbelieve
67719,51:60,51,60,974,مِنْ,from
67720,51:60,51,60,1750,يَوْمِهِمُ,their Day
67721,51:60,51,60,29,الَّذِي,which
67722,51:60,51,60,1652,يُوعَدُونَ,they are promised.
67723,52:1,52,1,1493,بِسْمِ,In (the) name
67724,52:1,52,1,25,اللَّهِ,"(of) Allah,"
67725,52:1,52,1,1248,الرَّحْمَنِ,"the Most Gracious,"
67726,52:1,52,1,1248,الرَّحِيمِ,the Most Merciful.
67727,52:1,52,1,1598,وَالطُّورِ,"By the Mount,"
67728,52:2,52,2,777,وَكِتَابٍ,And by (the) Book
67729,52:2,52,2,1521,مَسْطُورٍ,written
67730,52:3,52,3,439,فِي,In
67731,52:3,52,3,1277,رَقٍّ,parchment
67732,52:3,52,3,1093,مَنْشُورٍ,"unrolled,"
67733,52:4,52,4,298,وَالْبَيْتِ,By the House
67734,52:4,52,4,137,الْمَعْمُورِ,frequented
67735,52:5,52,5,1501,وَالسَّقْفِ,By the roof
67736,52:5,52,5,1232,الْمَرْفُوعِ,raised high
67737,52:6,52,6,233,وَالْبَحْرِ,By the sea
67738,52:6,52,6,1467,الْمَسْجُورِ,filled
67739,52:7,52,7,51,إِنَّ,"Indeed,"
67740,52:7,52,7,184,عَذَابَ,(the) punishment
67741,52:7,52,7,1219,رَبِّكَ,(of) your Lord
67742,52:7,52,7,1690,لَوَاقِعٌ,(will) surely occur.
67743,52:8,52,8,933,مَا,Not
67744,52:8,52,8,865,لَهُ,for it
67745,52:8,52,8,974,مِنْ,any
67746,52:8,52,8,331,دَافِعٍ,preventer.
67747,52:9,52,9,1750,يَوْمَ,(On the) Day
67748,52:9,52,9,1008,تَمُورُ,will shake
67749,52:9,52,9,1493,السَّمَاءُ,the heaven
67750,52:9,52,9,1008,مَوْرًا,(with violent) shake
67751,52:10,52,10,1539,وَتَسِيرُ,"And will move away,"
67752,52:10,52,10,658,الْجِبَالُ,the mountains
67753,52:10,52,10,1539,سَيْرًا,(with an awful) movement
67754,52:11,52,11,1725,فَوَيْلٌ,"Then woe,"
67755,52:11,52,11,1750,يَوْمَئِذٍ,"that Day,"
67756,52:11,52,11,781,لِلْمُكَذِّبِينَ,"to the deniers,"
67757,52:12,52,12,29,الَّذِينَ,Who
67758,52:12,52,12,516,هُمْ,[they]
67759,52:12,52,12,439,فِي,in
67760,52:12,52,12,852,خَوْضٍ,(vain) discourse
67761,52:12,52,12,869,يَلْعَبُونَ,are playing.
67762,52:13,52,13,1750,يَوْمَ,(The) Day
67763,52:13,52,13,326,يُدَعُّونَ,they will be thrust
67764,52:13,52,13,36,إِلَى,(in)to
67765,52:13,52,13,1117,نَارِ,(the) Fire
67766,52:13,52,13,672,جَهَنَّمَ,(of) Hell
67767,52:13,52,13,326,دَعًّا,(with) a thrust.
67768,52:14,52,14,500,هَذِهِ,"""This"
67769,52:14,52,14,1117,النَّارُ,(is) the Fire
67770,52:14,52,14,28,الَّتِي,which
67771,52:14,52,14,785,كُنْتُمْ,you used to
67772,52:14,52,14,208,بِهَا,[of it]
67773,52:14,52,14,781,تُكَذِّبُونَ,deny.
67774,52:15,52,15,1462,أَفَسِحْرٌ,"Then is this magic,"
67775,52:15,52,15,500,هَذَا,"Then is this magic,"
67776,52:15,52,15,37,أَمْ,or
67777,52:15,52,15,56,أَنْتُمْ,you
67778,52:15,52,15,866,لَا,(do) not
67779,52:15,52,15,272,تُبْصِرُونَ,see?
67780,52:16,52,16,1340,اصْلَوْهَا,Burn in it
67781,52:16,52,16,1311,فَاصْبِرُوا,then be patient
67782,52:16,52,16,82,أَوْ,or
67783,52:16,52,16,866,لَا,(do) not
67784,52:16,52,16,1311,تَصْبِرُوا,"be patient,"
67785,52:16,52,16,1534,سَوَاءٌ,(it is) same
67786,52:16,52,16,130,عَلَيْكُمْ,for you.
67787,52:16,52,16,52,إِنَّمَا,Only
67788,52:16,52,16,725,تُجْزَوْنَ,you are being recompensed
67789,52:16,52,16,933,مَا,(for) what
67790,52:16,52,16,785,كُنْتُمْ,you used to
67791,52:16,52,16,133,تَعْمَلُونَ,"do."""
67792,52:17,52,17,51,إِنَّ,"Indeed,"
67793,52:17,52,17,1697,الْمُتَّقِينَ,the righteous
67794,52:17,52,17,439,فِي,(will be) in
67795,52:17,52,17,693,جَنَّاتٍ,Gardens
67796,52:17,52,17,1022,وَنَعِيمٍ,"and pleasure,"
67797,52:18,52,18,385,فَاكِهِينَ,Enjoying
67798,52:18,52,18,251,بِمَا,in what
67799,52:18,52,18,73,ءَاتَاهُمْ,has given them
67800,52:18,52,18,1219,رَبُّهُمْ,"their Lord,"
67801,52:18,52,18,1697,وَوَقَاهُمْ,and protected them
67802,52:18,52,18,1219,رَبُّهُمْ,their Lord
67803,52:18,52,18,184,عَذَابَ,(from the) punishment
67804,52:18,52,18,676,الْجَحِيمِ,(of) Hellfire.
67805,52:19,52,19,20,كُلُوا,"""Eat"
67806,52:19,52,19,1404,وَاشْرَبُوا,and drink
67807,52:19,52,19,526,هَنِيئًا,(in) satisfaction
67808,52:19,52,19,251,بِمَا,for what
67809,52:19,52,19,785,كُنْتُمْ,you used to
67810,52:19,52,19,133,تَعْمَلُونَ,"do."""
67811,52:20,52,20,1682,مُتَّكِئِينَ,Reclining
67812,52:20,52,20,130,عَلَى,on
67813,52:20,52,20,1516,سُرُرٍ,thrones
67814,52:20,52,20,1321,مَصْفُوفَةٍ,"lined up,"
67815,52:20,52,20,1792,وَزَوَّجْنَاهُمْ,and We will marry them
67816,52:20,52,20,633,بِحُورٍ,to fair ones
67817,52:20,52,20,196,عِينٍ,(with) large eyes.
67818,52:21,52,21,29,وَالَّذِينَ,And those who
67819,52:21,52,21,42,ءَامَنُوا,believed
67820,52:21,52,21,1542,وَاتَّبَعَتْهُمْ,and followed them
67821,52:21,52,21,1644,ذُرِّيَّتُهُمْ,their offspring
67822,52:21,52,21,42,بِإِيمَانٍ,"in faith,"
67823,52:21,52,21,895,أَلْحَقْنَا,We will join
67824,52:21,52,21,208,بِهِمْ,with them
67825,52:21,52,21,1644,ذُرِّيَّتَهُمْ,their offspring
67826,52:21,52,21,933,وَمَا,and not
67827,52:21,52,21,34,أَلَتْنَاهُمْ,We will deprive them
67828,52:21,52,21,974,مِنْ,of
67829,52:21,52,21,133,عَمَلِهِمْ,their deeds
67830,52:21,52,21,974,مِنْ,(in) any
67831,52:21,52,21,1424,شَيْءٍ,thing.
67832,52:21,52,21,753,كُلُّ,Every
67833,52:21,52,21,980,امْرِئٍ,person
67834,52:21,52,21,251,بِمَا,for what
67835,52:21,52,21,772,كَسَبَ,he earned
67836,52:21,52,21,1242,رَهِينٌ,(is) pledged.
67837,52:22,52,22,943,وَأَمْدَدْنَاهُمْ,And We will provide them
67838,52:22,52,22,385,بِفَاكِهَةٍ,with fruit
67839,52:22,52,22,893,وَلَحْمٍ,and meat
67840,52:22,52,22,973,مِمَّا,from what
67841,52:22,52,22,1384,يَشْتَهُونَ,they desire.
67842,52:23,52,23,1125,يَتَنَازَعُونَ,They will pass to one another
67843,52:23,52,23,439,فِيهَا,therein
67844,52:23,52,23,728,كَأْسًا,"a cup,"
67845,52:23,52,23,866,لَا,no
67846,52:23,52,23,886,لَغْوٌ,ill speech
67847,52:23,52,23,439,فِيهَا,therein
67848,52:23,52,23,866,وَلَا,and no
67849,52:23,52,23,75,تَأْثِيمٌ,sin.
67850,52:24,52,24,1595,وَيَطُوفُ,And will circulate
67851,52:24,52,24,130,عَلَيْهِمْ,among them
67852,52:24,52,24,458,غِلْمَانٌ,boys
67853,52:24,52,24,865,لَهُمْ,"for them,"
67854,52:24,52,24,726,كَأَنَّهُمْ,as if they (were)
67855,52:24,52,24,867,لُؤْلُؤٌ,pearls
67856,52:24,52,24,762,مَكْنُونٌ,well-protected.
67857,52:25,52,25,1134,وَأَقْبَلَ,And will approach
67858,52:25,52,25,212,بَعْضُهُمْ,some of them
67859,52:25,52,25,130,عَلَى,to
67860,52:25,52,25,212,بَعْضٍ,others
67861,52:25,52,25,1429,يَتَسَاءَلُونَ,inquiring.
67862,52:26,52,26,1205,قَالُوا,"They will say,"
67863,52:26,52,26,51,إِنَّا,"""Indeed, we"
67864,52:26,52,26,785,كُنَّا,[we] were
67865,52:26,52,26,1134,قَبْلُ,before
67866,52:26,52,26,439,فِي,among
67867,52:26,52,26,15,أَهْلِنَا,our families
67868,52:26,52,26,1376,مُشْفِقِينَ,"fearful,"
67869,52:27,52,27,977,فَمَنَّ,But Allah conferred favor
67870,52:27,52,27,25,اللَّهُ,But Allah conferred favor
67871,52:27,52,27,130,عَلَيْنَا,"upon us,"
67872,52:27,52,27,1697,وَوَقَانَا,and protected us
67873,52:27,52,27,184,عَذَابَ,(from the) punishment
67874,52:27,52,27,1490,السَّمُومِ,(of) the Scorching Fire.
67875,52:28,52,28,51,إِنَّا,"Indeed, we"
67876,52:28,52,28,785,كُنَّا,[we] used to
67877,52:28,52,28,974,مِنْ,before
67878,52:28,52,28,1134,قَبْلُ,before
67879,52:28,52,28,327,نَدْعُوهُ,call Him.
67880,52:28,52,28,51,إِنَّهُ,"Indeed, He"
67881,52:28,52,28,534,هُوَ,[He]
67882,52:28,52,28,267,الْبَرُّ,"(is) the Most Kind,"
67883,52:28,52,28,1248,الرَّحِيمُ,"the Most Merciful."""
67884,52:29,52,29,1634,فَذَكِّرْ,"Therefore remind,"
67885,52:29,52,29,933,فَمَا,for not
67886,52:29,52,29,55,أَنْتَ,you
67887,52:29,52,29,1022,بِنِعْمَتِ,(are) by (the) grace
67888,52:29,52,29,1219,رَبِّكَ,(of) your Lord
67889,52:29,52,29,747,بِكَاهِنٍ,"a soothsayer,"
67890,52:29,52,29,866,وَلَا,and not
67891,52:29,52,29,693,مَجْنُونٍ,a madman.
67892,52:30,52,30,37,أَمْ,Or
67893,52:30,52,30,1205,يَقُولُونَ,"(do) they say,"
67894,52:30,52,30,1371,شَاعِرٌ,"""A poet,"
67895,52:30,52,30,1222,نَتَرَبَّصُ,we wait
67896,52:30,52,30,208,بِهِ,for him
67897,52:30,52,30,1298,رَيْبَ,"a misfortune of time."""
67898,52:30,52,30,977,الْمَنُونِ,"a misfortune of time."""
67899,52:31,52,31,1205,قُلْ,"Say,"
67900,52:31,52,31,1222,تَرَبَّصُوا,"""Wait,"
67901,52:31,52,31,51,فَإِنِّي,"for indeed I am,"
67902,52:31,52,31,937,مَعَكُمْ,"with you,"
67903,52:31,52,31,974,مِنَ,among
67904,52:31,52,31,1222,الْمُتَرَبِّصِينَ,"those who wait."""
67905,52:32,52,32,37,أَمْ,Or
67906,52:32,52,32,43,تَأْمُرُهُمْ,command them
67907,52:32,52,32,575,أَحْلَامُهُمْ,their minds
67908,52:32,52,32,500,بِهَذَا,"this,"
67909,52:32,52,32,37,أَمْ,or
67910,52:32,52,32,516,هُمْ,they
67911,52:32,52,32,1206,قَوْمٌ,(are) a people
67912,52:32,52,32,1571,طَاغُونَ,transgressing?
67913,52:33,52,33,37,أَمْ,Or
67914,52:33,52,33,1205,يَقُولُونَ,"(do) they say,"
67915,52:33,52,33,1205,تَقَوَّلَهُ,"""He has made it up"""
67916,52:33,52,33,243,بَلْ,"Nay,"
67917,52:33,52,33,866,لَا,not
67918,52:33,52,33,42,يُؤْمِنُونَ,they believe.
67919,52:34,52,34,73,فَلْيَأْتُوا,Then let them bring
67920,52:34,52,34,562,بِحَدِيثٍ,a statement
67921,52:34,52,34,1004,مِثْلِهِ,"like it,"
67922,52:34,52,34,47,إِنْ,if
67923,52:34,52,34,785,كَانُوا,they are
67924,52:34,52,34,1317,صَادِقِينَ,truthful.
67925,52:35,52,35,37,أَمْ,Or
67926,52:35,52,35,816,خُلِقُوا,they were created
67927,52:35,52,35,974,مِنْ,of
67928,52:35,52,35,491,غَيْرِ,"nothing,"
67929,52:35,52,35,1424,شَيْءٍ,"nothing,"
67930,52:35,52,35,37,أَمْ,or
67931,52:35,52,35,516,هُمُ,(are) they
67932,52:35,52,35,816,الْخَالِقُونَ,the creators?
67933,52:36,52,36,37,أَمْ,Or
67934,52:36,52,36,816,خَلَقُوا,(did) they create
67935,52:36,52,36,1493,السَّمَاوَاتِ,the heavens
67936,52:36,52,36,61,وَالْأَرْضَ,and the earth?
67937,52:36,52,36,243,بَلْ,"Nay,"
67938,52:36,52,36,866,لَا,not
67939,52:36,52,36,1740,يُوقِنُونَ,they are certain.
67940,52:37,52,37,37,أَمْ,Or
67941,52:37,52,37,141,عِنْدَهُمْ,with them
67942,52:37,52,37,863,خَزَائِنُ,(are the) treasures
67943,52:37,52,37,1219,رَبِّكَ,(of) your Lord
67944,52:37,52,37,37,أَمْ,or
67945,52:37,52,37,516,هُمُ,(are) they
67946,52:37,52,37,1521,الْمُصَيْطِرُونَ,the controllers?
67947,52:38,52,38,37,أَمْ,Or
67948,52:38,52,38,865,لَهُمْ,for them
67949,52:38,52,38,1481,سُلَّمٌ,"(is) a stairway,"
67950,52:38,52,38,1487,يَسْتَمِعُونَ,they listen
67951,52:38,52,38,439,فِيهِ,therewith?
67952,52:38,52,38,73,فَلْيَأْتِ,"Then let bring,"
67953,52:38,52,38,1487,مُسْتَمِعُهُمْ,"their listener,"
67954,52:38,52,38,1485,بِسُلْطَانٍ,an authority
67955,52:38,52,38,297,مُبِينٍ,clear.
67956,52:39,52,39,37,أَمْ,Or
67957,52:39,52,39,865,لَهُ,for Him
67958,52:39,52,39,254,الْبَنَاتُ,(are) daughters
67959,52:39,52,39,865,وَلَكُمُ,while for you
67960,52:39,52,39,254,الْبَنُونَ,(are) sons?
67961,52:40,52,40,37,أَمْ,Or
67962,52:40,52,40,1429,تَسْءَلُهُمْ,(do) you ask from them
67963,52:40,52,40,19,أَجْرًا,"a payment,"
67964,52:40,52,40,516,فَهُمْ,so they
67965,52:40,52,40,974,مِنْ,from
67966,52:40,52,40,471,مَغْرَمٍ,a debt
67967,52:40,52,40,1619,مُثْقَلُونَ,(are) overburdened.
67968,52:41,52,41,37,أَمْ,Or
67969,52:41,52,41,141,عِنْدَهُمُ,with them
67970,52:41,52,41,489,الْغَيْبُ,"(is) the unseen,"
67971,52:41,52,41,516,فَهُمْ,so they
67972,52:41,52,41,777,يَكْتُبُونَ,write (it) down?
67973,52:42,52,42,37,أَمْ,Or
67974,52:42,52,42,1293,يُرِيدُونَ,(do) they intend
67975,52:42,52,42,789,كَيْدًا,a plot?
67976,52:42,52,42,29,فَالَّذِينَ,But those who
67977,52:42,52,42,742,كَفَرُوا,"disbelieve,"
67978,52:42,52,42,516,هُمُ,themselves
67979,52:42,52,42,789,الْمَكِيدُونَ,(are in) the plot.
67980,52:43,52,43,37,أَمْ,Or
67981,52:43,52,43,865,لَهُمْ,for them
67982,52:43,52,43,25,إِلَهٌ,a god
67983,52:43,52,43,491,غَيْرُ,other than
67984,52:43,52,43,25,اللَّهِ,Allah?
67985,52:43,52,43,1438,سُبْحَانَ,Glory be
67986,52:43,52,43,25,اللَّهِ,(to) Allah
67987,52:43,52,43,135,عَمَّا,from what
67988,52:43,52,43,1407,يُشْرِكُونَ,they associate (with Him).
67989,52:44,52,44,47,وَإِنْ,And if
67990,52:44,52,44,1214,يَرَوْا,they were to see
67991,52:44,52,44,774,كِسْفًا,a portion
67992,52:44,52,44,974,مِنَ,from
67993,52:44,52,44,1493,السَّمَاءِ,the sky
67994,52:44,52,44,1504,سَاقِطًا,"falling,"
67995,52:44,52,44,1205,يَقُولُوا,"they will say,"
67996,52:44,52,44,1459,سَحَابٌ,"""Clouds"
67997,52:44,52,44,1262,مَرْكُومٌ,"heaped up."""
67998,52:45,52,45,1723,فَذَرْهُمْ,So leave them
67999,52:45,52,45,624,حَتَّى,until
68000,52:45,52,45,913,يُلَاقُوا,they meet
68001,52:45,52,45,1750,يَوْمَهُمُ,their Day
68002,52:45,52,45,29,الَّذِي,which
68003,52:45,52,45,439,فِيهِ,in it
68004,52:45,52,45,1304,يُصْعَقُونَ,they will faint.
68005,52:46,52,46,1750,يَوْمَ,(The) Day
68006,52:46,52,46,866,لَا,not
68007,52:46,52,46,468,يُغْنِي,will avail
68008,52:46,52,46,139,عَنْهُمْ,to them
68009,52:46,52,46,789,كَيْدُهُمْ,their plotting
68010,52:46,52,46,1424,شَيْئًا,"(in) anything,"
68011,52:46,52,46,866,وَلَا,and not
68012,52:46,52,46,516,هُمْ,they
68013,52:46,52,46,1089,يُنْصَرُونَ,will be helped.
68014,52:47,52,47,51,وَإِنَّ,"And indeed,"
68015,52:47,52,47,29,لِلَّذِينَ,for those who
68016,52:47,52,47,1755,ظَلَمُوا,"do wrong,"
68017,52:47,52,47,184,عَذَابًا,(is) a punishment
68018,52:47,52,47,369,دُونَ,before
68019,52:47,52,47,1637,ذَلِكَ,"that,"
68020,52:47,52,47,899,وَلَكِنَّ,but
68021,52:47,52,47,780,أَكْثَرَهُمْ,most of them
68022,52:47,52,47,866,لَا,(do) not
68023,52:47,52,47,126,يَعْلَمُونَ,know.
68024,52:48,52,48,1311,وَاصْبِرْ,"So be patient,"
68025,52:48,52,48,572,لِحُكْمِ,for (the) Command
68026,52:48,52,48,1219,رَبِّكَ,"(of) your Lord,"
68027,52:48,52,48,51,فَإِنَّكَ,"for indeed, you"
68028,52:48,52,48,196,بِأَعْيُنِنَا,(are) in Our Eyes.
68029,52:48,52,48,1438,وَسَبِّحْ,And glorify
68030,52:48,52,48,581,بِحَمْدِ,(the) praise
68031,52:48,52,48,1219,رَبِّكَ,(of) your Lord
68032,52:48,52,48,643,حِينَ,when
68033,52:48,52,48,1206,تَقُومُ,"you arise,"
68034,52:49,52,49,974,وَمِنَ,And of
68035,52:49,52,49,926,اللَّيْلِ,"the night,"
68036,52:49,52,49,1438,فَسَبِّحْهُ,"glorify Him,"
68037,52:49,52,49,329,وَإِدْبَارَ,and after
68038,52:49,52,49,1062,النُّجُومِ,the stars.
68039,53:1,53,1,1493,بِسْمِ,In (the) name
68040,53:1,53,1,25,اللَّهِ,"(of) Allah,"
68041,53:1,53,1,1248,الرَّحْمَنِ,"the Most Gracious,"
68042,53:1,53,1,1248,الرَّحِيمِ,the Most Merciful.
68043,53:1,53,1,1062,وَالنَّجْمِ,By the star
68044,53:1,53,1,79,إِذَا,when
68045,53:1,53,1,538,هَوَى,"it goes down,"
68046,53:2,53,2,933,مَا,Not
68047,53:2,53,2,311,ضَلَّ,has strayed
68048,53:2,53,2,1330,صَاحِبُكُمْ,your companion
68049,53:2,53,2,933,وَمَا,and not
68050,53:2,53,2,488,غَوَى,"has he erred,"
68051,53:3,53,3,933,وَمَا,And not
68052,53:3,53,3,1108,يَنْطِقُ,he speaks
68053,53:3,53,3,139,عَنِ,from
68054,53:3,53,3,538,الْهَوَى,the desire.
68055,53:4,53,4,47,إِنْ,Not
68056,53:4,53,4,534,هُوَ,it
68057,53:4,53,4,27,إِلَّا,(is) except
68058,53:4,53,4,1675,وَحْيٌ,a revelation
68059,53:4,53,4,1675,يُوحَى,"revealed,"
68060,53:5,53,5,126,عَلَّمَهُ,Has taught him
68061,53:5,53,5,1373,شَدِيدُ,the (one) mighty
68062,53:5,53,5,1209,الْقُوَى,"(in) power,"
68063,53:6,53,6,1646,ذُو,Possessor of soundness.
68064,53:6,53,6,985,مِرَّةٍ,Possessor of soundness.
68065,53:6,53,6,1534,فَاسْتَوَى,"And he rose,"
68066,53:7,53,7,534,وَهُوَ,While he
68067,53:7,53,7,14,بِالْأُفُقِ,(was) in the horizon -
68068,53:7,53,7,129,الْأَعْلَى,the highest.
68069,53:8,53,8,1613,ثُمَّ,Then
